id,config_id,updated_at,trading_date,cashflow,total_assets,positions
84c01bf5-9c37-4854-9891-a0f4d210064b,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-05-24 11:49:09.922106+00,2025-04-22 00:00:00+00,69456.62,98414.52,"{""KO"": {""value"": 14706.1, ""shares"": 199}, ""AXP"": {""value"": -252.42, ""shares"": -1}, ""BAC"": {""value"": 4904.96, ""shares"": 128}, ""CVX"": {""value"": 4805.5, ""shares"": 35}, ""AAPL"": {""value"": 4793.76, ""shares"": 24}}"
491aa4b4-6565-4858-832e-edb1d5cf076a,53e65789-4850-45fb-926a-875a9b2d6782,2025-05-24 11:47:56.320088+00,2025-05-16 00:00:00+00,61106.47,104164.21,"{""KO"": {""value"": 20736.0, ""shares"": 288}, ""AXP"": {""value"": 10190.48, ""shares"": 34}, ""BAC"": {""value"": 7061.02, ""shares"": 158}, ""CVX"": {""value"": 0.0, ""shares"": 0}, ""AAPL"": {""value"": 5070.24, ""shares"": 24}}"
24e677da-6255-4f1c-ac22-3bf491207fff,b534f764-819b-4540-bb30-4b3e2d47c0a3,2025-05-24 11:47:53.694423+00,2025-04-21 00:00:00+00,69116.66,97372.07,"{""KO"": {""value"": 0.0, ""shares"": 0}, ""AXP"": {""value"": 14065.58, ""shares"": 58}, ""BAC"": {""value"": 4873.44, ""shares"": 132}, ""CVX"": {""value"": 4680.55, ""shares"": 35}, ""AAPL"": {""value"": 4635.84, ""shares"": 24}}"
46a1724f-fbd4-41fd-b00b-6889dde24346,53e65789-4850-45fb-926a-875a9b2d6782,2025-05-24 11:44:52.247692+00,2025-05-15 00:00:00+00,60691.91,103978.70,"{""KO"": {""value"": 25707.99, ""shares"": 359}, ""AXP"": {""value"": 5391.9, ""shares"": 18}, ""BAC"": {""value"": 6923.28, ""shares"": 156}, ""CVX"": {""value"": 5263.62, ""shares"": 37}, ""AAPL"": {""value"": 0.0, ""shares"": 0}}"
0bcee36f-d4eb-49af-a186-8c0a51ded566,53e65789-4850-45fb-926a-875a9b2d6782,2025-05-24 11:41:40.709569+00,2025-05-14 00:00:00+00,55216.75,103131.97,"{""KO"": {""value"": 25727.52, ""shares"": 372}, ""AXP"": {""value"": 5101.7, ""shares"": 17}, ""BAC"": {""value"": 6889.96, ""shares"": 154}, ""CVX"": {""value"": 5100.12, ""shares"": 36}, ""AAPL"": {""value"": 5095.92, ""shares"": 24}}"
9ecc58cd-a56e-49f1-bb0f-2fc8cbae1ed9,53e65789-4850-45fb-926a-875a9b2d6782,2025-05-24 11:38:46.672255+00,2025-05-13 00:00:00+00,44648.27,103088.33,"{""KO"": {""value"": 30894.08, ""shares"": 448}, ""AXP"": {""value"": 10580.5, ""shares"": 35}, ""BAC"": {""value"": 6730.56, ""shares"": 152}, ""CVX"": {""value"": 5124.6, ""shares"": 36}, ""AAPL"": {""value"": 5110.32, ""shares"": 24}}"
2edefe6e-7f1b-46c9-8b3b-ac971c2fd57f,53e65789-4850-45fb-926a-875a9b2d6782,2025-05-24 11:35:36.863115+00,2025-05-12 00:00:00+00,75961.99,102763.87,"{""KO"": {""value"": 0.0, ""shares"": 0}, ""AXP"": {""value"": 5081.64, ""shares"": 17}, ""BAC"": {""value"": 6504.0, ""shares"": 150}, ""CVX"": {""value"": 5098.32, ""shares"": 36}, ""AAPL"": {""value"": 10117.92, ""shares"": 48}}"
ab45c1bc-e280-4e03-b850-968e4539ebef,53e65789-4850-45fb-926a-875a9b2d6782,2025-05-24 11:32:38.449425+00,2025-05-09 00:00:00+00,65384.01,102072.80,"{""KO"": {""value"": 15302.84, ""shares"": 217}, ""AXP"": {""value"": 4836.67, ""shares"": 17}, ""BAC"": {""value"": 6184.92, ""shares"": 148}, ""CVX"": {""value"": 5401.11, ""shares"": 39}, ""AAPL"": {""value"": 4963.25, ""shares"": 25}}"
786dca64-72e4-4216-a9ff-f9c700f0676e,53e65789-4850-45fb-926a-875a9b2d6782,2025-05-24 11:29:28.590754+00,2025-05-08 00:00:00+00,45038.59,102214.16,"{""KO"": {""value"": 30745.44, ""shares"": 432}, ""AXP"": {""value"": 10211.76, ""shares"": 36}, ""BAC"": {""value"": 6073.6, ""shares"": 146}, ""CVX"": {""value"": 5207.52, ""shares"": 38}, ""AAPL"": {""value"": 4937.25, ""shares"": 25}}"
10af8084-70f1-4b91-ac87-7081f2dfe7c0,53e65789-4850-45fb-926a-875a9b2d6782,2025-05-24 11:26:12.262642+00,2025-05-07 00:00:00+00,60798.07,102369.59,"{""KO"": {""value"": 25484.8, ""shares"": 352}, ""AXP"": {""value"": 4972.32, ""shares"": 18}, ""BAC"": {""value"": 5893.92, ""shares"": 144}, ""CVX"": {""value"": 5024.23, ""shares"": 37}, ""AAPL"": {""value"": 196.25, ""shares"": 1}}"
06fa0423-7b83-47ae-9088-7c0f92247d3a,53e65789-4850-45fb-926a-875a9b2d6782,2025-05-24 11:16:25.052701+00,2025-05-06 00:00:00+00,60542.63,102123.60,"{""KO"": {""value"": 20440.2, ""shares"": 285}, ""AXP"": {""value"": 10188.69, ""shares"": 37}, ""BAC"": {""value"": 5799.28, ""shares"": 142}, ""CVX"": {""value"": 5152.8, ""shares"": 38}, ""AAPL"": {""value"": 0.0, ""shares"": 0}}"
5cdd7683-11b6-483d-846f-2fda42d42b3f,53e65789-4850-45fb-926a-875a9b2d6782,2025-05-24 10:56:54.104457+00,2025-05-05 00:00:00+00,45883.84,102357.08,"{""KO"": {""value"": 20434.5, ""shares"": 285}, ""AXP"": {""value"": 20296.19, ""shares"": 73}, ""BAC"": {""value"": 5756.8, ""shares"": 140}, ""CVX"": {""value"": 5013.5, ""shares"": 37}, ""AAPL"": {""value"": 4972.25, ""shares"": 25}}"
e4bd5c4b-639b-4330-8cb1-42a95837ddbb,53e65789-4850-45fb-926a-875a9b2d6782,2025-05-24 10:53:59.487589+00,2025-05-02 00:00:00+00,51305.01,102534.07,"{""KO"": {""value"": 20420.25, ""shares"": 285}, ""AXP"": {""value"": 15226.75, ""shares"": 55}, ""BAC"": {""value"": 5667.66, ""shares"": 138}, ""CVX"": {""value"": 4986.0, ""shares"": 36}, ""AAPL"": {""value"": 4928.4, ""shares"": 24}}"
3e15cd31-0959-46e4-bc76-2c8b74d8c686,53e65789-4850-45fb-926a-875a9b2d6782,2025-05-24 10:50:57.023336+00,2025-05-01 00:00:00+00,41084.25,101886.51,"{""KO"": {""value"": 30084.38, ""shares"": 422}, ""AXP"": {""value"": 15306.78, ""shares"": 57}, ""BAC"": {""value"": 5463.12, ""shares"": 136}, ""CVX"": {""value"": 5041.62, ""shares"": 37}, ""AAPL"": {""value"": 4906.36, ""shares"": 23}}"
a4a91da2-6ecc-482a-b01f-bc36215071fc,53e65789-4850-45fb-926a-875a9b2d6782,2025-05-24 10:48:08.330076+00,2025-04-30 00:00:00+00,45669.05,102142.28,"{""KO"": {""value"": 25537.6, ""shares"": 352}, ""AXP"": {""value"": 15185.37, ""shares"": 57}, ""BAC"": {""value"": 5343.92, ""shares"": 134}, ""CVX"": {""value"": 5306.34, ""shares"": 39}, ""AAPL"": {""value"": 5100.0, ""shares"": 24}}"
629fd984-f552-4411-901a-bada0cf5d099,53e65789-4850-45fb-926a-875a9b2d6782,2025-05-24 10:44:48.558419+00,2025-04-29 00:00:00+00,56297.28,102209.26,"{""KO"": {""value"": 20402.7, ""shares"": 282}, ""AXP"": {""value"": 10146.76, ""shares"": 38}, ""BAC"": {""value"": 5278.68, ""shares"": 132}, ""CVX"": {""value"": 5014.8, ""shares"": 36}, ""AAPL"": {""value"": 5069.04, ""shares"": 24}}"
630018da-c280-40a3-872a-ace9e65fb85e,53e65789-4850-45fb-926a-875a9b2d6782,2025-05-24 10:42:00.062746+00,2025-04-28 00:00:00+00,61441.76,101987.70,"{""KO"": {""value"": 15219.48, ""shares"": 212}, ""AXP"": {""value"": 10068.1, ""shares"": 38}, ""BAC"": {""value"": 5171.4, ""shares"": 130}, ""CVX"": {""value"": 5043.6, ""shares"": 36}, ""AAPL"": {""value"": 5043.36, ""shares"": 24}}"
432f33f4-a65e-46e1-83f7-ba9821508397,53e65789-4850-45fb-926a-875a9b2d6782,2025-05-24 10:38:59.925591+00,2025-04-25 00:00:00+00,55744.68,101886.55,"{""KO"": {""value"": 20350.53, ""shares"": 283}, ""AXP"": {""value"": 5561.01, ""shares"": 21}, ""BAC"": {""value"": 5080.32, ""shares"": 128}, ""CVX"": {""value"": 10127.29, ""shares"": 73}, ""AAPL"": {""value"": 5022.72, ""shares"": 24}}"
5957b268-c998-408e-befe-fe1c37db46e1,53e65789-4850-45fb-926a-875a9b2d6782,2025-05-24 10:36:00.022401+00,2025-04-24 00:00:00+00,61338.30,102053.97,"{""KO"": {""value"": 15229.2, ""shares"": 210}, ""AXP"": {""value"": 5346.4, ""shares"": 20}, ""BAC"": {""value"": 4987.08, ""shares"": 126}, ""CVX"": {""value"": 10152.11, ""shares"": 73}, ""AAPL"": {""value"": 5000.88, ""shares"": 24}}"
1a28f56f-a5a9-4836-a303-2170d2ced4c4,53e65789-4850-45fb-926a-875a9b2d6782,2025-05-24 10:32:39.172647+00,2025-04-23 00:00:00+00,66490.09,101649.12,"{""KO"": {""value"": 10115.4, ""shares"": 138}, ""AXP"": {""value"": 4942.66, ""shares"": 19}, ""BAC"": {""value"": 5076.25, ""shares"": 131}, ""CVX"": {""value"": 10114.32, ""shares"": 74}, ""AAPL"": {""value"": 4910.4, ""shares"": 24}}"
67bf5dd4-06ab-4e60-86b2-8174166e8eb3,53e65789-4850-45fb-926a-875a9b2d6782,2025-05-24 10:29:34.226632+00,2025-04-22 00:00:00+00,66422.17,101452.67,"{""KO"": {""value"": 10198.2, ""shares"": 138}, ""AXP"": {""value"": 4795.98, ""shares"": 19}, ""BAC"": {""value"": 5019.92, ""shares"": 131}, ""CVX"": {""value"": 10022.9, ""shares"": 73}, ""AAPL"": {""value"": 4993.5, ""shares"": 25}}"
53ecb39f-2915-4638-8979-d432521f65ae,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-05-24 10:28:04.236943+00,2025-05-16 00:00:00+00,57.76,102138.14,"{""KO"": {""value"": 26496.0, ""shares"": 368}, ""AXP"": {""value"": 9890.76, ""shares"": 33}, ""BAC"": {""value"": 25473.3, ""shares"": 570}, ""CVX"": {""value"": 25009.6, ""shares"": 176}, ""AAPL"": {""value"": 15210.72, ""shares"": 72}}"
118004e8-75b2-45f9-800b-fba08396842f,53e65789-4850-45fb-926a-875a9b2d6782,2025-05-24 10:23:17.71589+00,2025-04-21 00:00:00+00,70468.79,100595.05,"{""KO"": {""value"": 10042.26, ""shares"": 138}, ""AXP"": {""value"": 5092.71, ""shares"": 21}, ""BAC"": {""value"": 5021.12, ""shares"": 136}, ""CVX"": {""value"": 4948.01, ""shares"": 37}, ""AAPL"": {""value"": 5022.16, ""shares"": 26}}"
9f232eb4-b32e-43d5-ab71-fad80dd85180,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-05-24 10:21:50.941519+00,2025-05-15 00:00:00+00,11766.94,101922.65,"{""KO"": {""value"": 20194.02, ""shares"": 282}, ""AXP"": {""value"": 9885.15, ""shares"": 33}, ""BAC"": {""value"": 20237.28, ""shares"": 456}, ""CVX"": {""value"": 25037.76, ""shares"": 176}, ""AAPL"": {""value"": 14801.5, ""shares"": 70}}"
2fce6b21-7a45-41ff-a8d9-7cd07b59c298,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-05-24 10:12:51.947466+00,2025-05-14 00:00:00+00,9881.14,101314.30,"{""KO"": {""value"": 20263.88, ""shares"": 293}, ""AXP"": {""value"": 16205.4, ""shares"": 54}, ""BAC"": {""value"": 15166.86, ""shares"": 339}, ""CVX"": {""value"": 24933.92, ""shares"": 176}, ""AAPL"": {""value"": 14863.1, ""shares"": 70}}"
d59de0b4-e735-44a1-909e-a4fed44d6026,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-05-24 09:59:32.340355+00,2025-05-13 00:00:00+00,33.34,101308.12,"{""KO"": {""value"": 24136.0, ""shares"": 350}, ""AXP"": {""value"": 16324.2, ""shares"": 54}, ""BAC"": {""value"": 20855.88, ""shares"": 471}, ""CVX"": {""value"": 25053.6, ""shares"": 176}, ""AAPL"": {""value"": 14905.1, ""shares"": 70}}"
d6254877-9057-4cf7-bfc5-158f2ba92cc4,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-24 09:56:51.446842+00,2025-05-21 00:00:00+00,9359.27,96564.11,"{""KO"": {""value"": 9699.75, ""shares"": 135}, ""AXP"": {""value"": 19448.0, ""shares"": 68}, ""BAC"": {""value"": 29107.25, ""shares"": 673}, ""CVX"": {""value"": 19249.52, ""shares"": 142}, ""AAPL"": {""value"": 9700.32, ""shares"": 48}}"
0cc89b18-2315-41e2-90f9-67a63d698633,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-05-24 09:47:12.094383+00,2025-05-12 00:00:00+00,431.43,100729.12,"{""KO"": {""value"": 24335.5, ""shares"": 350}, ""AXP"": {""value"": 16141.68, ""shares"": 54}, ""BAC"": {""value"": 10232.96, ""shares"": 236}, ""CVX"": {""value"": 24925.12, ""shares"": 176}, ""AAPL"": {""value"": 24662.43, ""shares"": 117}}"
525fc21e-7f1e-446c-bab2-b23c91898c0a,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-05-24 09:35:59.590089+00,2025-05-09 00:00:00+00,15237.05,98809.18,"{""KO"": {""value"": 24682.0, ""shares"": 350}, ""AXP"": {""value"": 14510.01, ""shares"": 51}, ""BAC"": {""value"": 9862.44, ""shares"": 236}, ""CVX"": {""value"": 24789.71, ""shares"": 179}, ""AAPL"": {""value"": 9727.97, ""shares"": 49}}"
47af76af-b946-4135-9558-90c8fbfb8dbc,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-05-24 09:31:15.29745+00,2025-05-08 00:00:00+00,272.19,98514.61,"{""KO"": {""value"": 19714.09, ""shares"": 277}, ""AXP"": {""value"": 24394.76, ""shares"": 86}, ""BAC"": {""value"": 19926.4, ""shares"": 479}, ""CVX"": {""value"": 24530.16, ""shares"": 179}, ""AAPL"": {""value"": 9677.01, ""shares"": 49}}"
53166f13-ee28-4802-99fa-61024a07353b,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-05-24 09:26:58.768435+00,2025-05-07 00:00:00+00,19626.27,97820.87,"{""KO"": {""value"": 14624.8, ""shares"": 202}, ""AXP"": {""value"": 14640.72, ""shares"": 53}, ""BAC"": {""value"": 19605.47, ""shares"": 479}, ""CVX"": {""value"": 14801.11, ""shares"": 109}, ""AAPL"": {""value"": 14522.5, ""shares"": 74}}"
2b3c1336-e504-468b-9dd2-f5721cf0c060,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-05-24 09:22:53.774455+00,2025-05-06 00:00:00+00,24332.27,97785.02,"{""KO"": {""value"": 9825.64, ""shares"": 137}, ""AXP"": {""value"": 14594.61, ""shares"": 53}, ""BAC"": {""value"": 19562.36, ""shares"": 479}, ""CVX"": {""value"": 14780.4, ""shares"": 109}, ""AAPL"": {""value"": 14689.74, ""shares"": 74}}"
d5d04e42-a907-4275-b3d7-1dbcec8d554d,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-05-24 08:39:48.94077+00,2025-05-05 00:00:00+00,4768.82,98186.70,"{""KO"": {""value"": 9822.9, ""shares"": 137}, ""AXP"": {""value"": 24466.64, ""shares"": 88}, ""BAC"": {""value"": 19696.48, ""shares"": 479}, ""CVX"": {""value"": 14769.5, ""shares"": 109}, ""AAPL"": {""value"": 24662.36, ""shares"": 124}}"
c5ab24c3-90d7-425c-8aaa-5f0f3fc51ab8,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-05-24 08:33:52.710026+00,2025-05-02 00:00:00+00,25013.58,98810.12,"{""KO"": {""value"": 9816.05, ""shares"": 137}, ""AXP"": {""value"": 19933.2, ""shares"": 72}, ""BAC"": {""value"": 14661.99, ""shares"": 357}, ""CVX"": {""value"": 19528.5, ""shares"": 141}, ""AAPL"": {""value"": 9856.8, ""shares"": 48}}"
4af4556c-bd15-4d3e-b97d-e04137d4145a,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-05-24 08:29:12.396911+00,2025-05-01 00:00:00+00,529.69,97592.08,"{""KO"": {""value"": 24238.6, ""shares"": 340}, ""AXP"": {""value"": 19334.88, ""shares"": 72}, ""BAC"": {""value"": 24463.53, ""shares"": 609}, ""CVX"": {""value"": 19212.66, ""shares"": 141}, ""AAPL"": {""value"": 9812.72, ""shares"": 46}}"
5d0e370c-c04c-41cd-883f-3cfc88f1a9c7,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-24 08:20:47.970341+00,2025-05-20 00:00:00+00,49097.83,97369.97,"{""KO"": {""value"": 9678.15, ""shares"": 135}, ""AXP"": {""value"": 4738.72, ""shares"": 16}, ""BAC"": {""value"": 9742.42, ""shares"": 218}, ""CVX"": {""value"": 19355.07, ""shares"": 141}, ""AAPL"": {""value"": 4757.78, ""shares"": 23}}"
6f93346d-3eac-4f77-896b-99b0c2ad3c16,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-05-24 08:20:31.08829+00,2025-04-30 00:00:00+00,46.31,97613.83,"{""KO"": {""value"": 24667.0, ""shares"": 340}, ""AXP"": {""value"": 29305.1, ""shares"": 110}, ""BAC"": {""value"": 14635.96, ""shares"": 367}, ""CVX"": {""value"": 19184.46, ""shares"": 141}, ""AAPL"": {""value"": 9775.0, ""shares"": 46}}"
db7940eb-0f28-4312-bcdb-842db83e2eb3,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-24 08:17:28.835068+00,2025-05-19 00:00:00+00,44230.37,97625.61,"{""KO"": {""value"": 9710.55, ""shares"": 135}, ""AXP"": {""value"": 4788.8, ""shares"": 16}, ""BAC"": {""value"": 24399.65, ""shares"": 545}, ""CVX"": {""value"": 9694.3, ""shares"": 70}, ""AAPL"": {""value"": 4801.94, ""shares"": 23}}"
3f9f1c77-0f1d-471c-bda3-eadafa13b745,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-24 08:14:10.828173+00,2025-05-16 00:00:00+00,46.69,97847.95,"{""KO"": {""value"": 15120.0, ""shares"": 210}, ""AXP"": {""value"": 29072.84, ""shares"": 97}, ""BAC"": {""value"": 39059.06, ""shares"": 874}, ""CVX"": {""value"": 4831.4, ""shares"": 34}, ""AAPL"": {""value"": 9717.96, ""shares"": 46}}"
e7a869a7-6fa6-45cd-a059-b70ebbf610e5,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-05-24 08:13:05.779954+00,2025-04-29 00:00:00+00,4609.88,98087.58,"{""KO"": {""value"": 15265.85, ""shares"": 211}, ""AXP"": {""value"": 34178.56, ""shares"": 128}, ""BAC"": {""value"": 14676.33, ""shares"": 367}, ""CVX"": {""value"": 19641.3, ""shares"": 141}, ""AAPL"": {""value"": 9715.66, ""shares"": 46}}"
b838eec4-5ec5-43d3-8f96-bd101c524a9c,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-24 08:10:59.286452+00,2025-05-15 00:00:00+00,14950.06,97671.85,"{""KO"": {""value"": 4869.48, ""shares"": 68}, ""AXP"": {""value"": 19470.75, ""shares"": 65}, ""BAC"": {""value"": 24364.62, ""shares"": 549}, ""CVX"": {""value"": 4836.84, ""shares"": 34}, ""AAPL"": {""value"": 29180.1, ""shares"": 138}}"
ddc1bc58-476e-4c91-8edb-ba248b78d96a,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-24 08:07:44.338839+00,2025-05-14 00:00:00+00,49229.86,97664.64,"{""KO"": {""value"": 4841.2, ""shares"": 70}, ""AXP"": {""value"": 4801.6, ""shares"": 16}, ""BAC"": {""value"": 19461.9, ""shares"": 435}, ""CVX"": {""value"": 9775.23, ""shares"": 69}, ""AAPL"": {""value"": 9554.85, ""shares"": 45}}"
3ba90467-6625-477f-b9a3-19a2f9daf14b,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-24 08:04:39.892019+00,2025-05-13 00:00:00+00,52.45,97741.78,"{""KO"": {""value"": 9723.36, ""shares"": 141}, ""AXP"": {""value"": 29020.8, ""shares"": 96}, ""BAC"": {""value"": 24309.72, ""shares"": 549}, ""CVX"": {""value"": 25053.6, ""shares"": 176}, ""AAPL"": {""value"": 9581.85, ""shares"": 45}}"
2ce10cb9-0c35-490d-8233-92bd287d9d92,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 08:04:07.446296+00,2025-05-19 00:00:00+00,18.10,98122.41,"{""KO"": {""value"": 19564.96, ""shares"": 272}, ""AXP"": {""value"": 19454.5, ""shares"": 65}, ""BAC"": {""value"": 24668.27, ""shares"": 551}, ""CVX"": {""value"": 20219.54, ""shares"": 146}, ""AAPL"": {""value"": 14197.04, ""shares"": 68}}"
0e8c2ebe-6c12-4081-ba6f-59a9aab67854,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-05-24 08:02:34.394007+00,2025-04-28 00:00:00+00,15177.61,97835.81,"{""KO"": {""value"": 9619.86, ""shares"": 134}, ""AXP"": {""value"": 24375.4, ""shares"": 92}, ""BAC"": {""value"": 9785.88, ""shares"": 246}, ""CVX"": {""value"": 24377.4, ""shares"": 174}, ""AAPL"": {""value"": 14499.66, ""shares"": 69}}"
05e2ccdd-b9c9-472a-abbf-50b08ecb8714,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 08:02:10.731075+00,2025-05-16 00:00:00+00,1126.02,98791.49,"{""KO"": {""value"": 19584.0, ""shares"": 272}, ""AXP"": {""value"": 19481.8, ""shares"": 65}, ""BAC"": {""value"": 24624.19, ""shares"": 551}, ""CVX"": {""value"": 19609.8, ""shares"": 138}, ""AAPL"": {""value"": 14365.68, ""shares"": 68}}"
2943a291-4102-4509-86e6-471804f5f0d0,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-24 08:01:07.329642+00,2025-05-12 00:00:00+00,201.53,96712.96,"{""KO"": {""value"": 5214.75, ""shares"": 75}, ""AXP"": {""value"": 24810.36, ""shares"": 83}, ""BAC"": {""value"": 19121.76, ""shares"": 441}, ""CVX"": {""value"": 19118.7, ""shares"": 135}, ""AAPL"": {""value"": 28245.86, ""shares"": 134}}"
b4a8e10f-8d37-4eb9-b0e1-b7a04f526736,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 07:59:14.090748+00,2025-05-15 00:00:00+00,15677.65,98578.40,"{""KO"": {""value"": 19477.92, ""shares"": 272}, ""AXP"": {""value"": 9885.15, ""shares"": 33}, ""BAC"": {""value"": 19527.2, ""shares"": 440}, ""CVX"": {""value"": 19631.88, ""shares"": 138}, ""AAPL"": {""value"": 14378.6, ""shares"": 68}}"
d59d9e79-911d-4a80-aa0d-7231c68f308e,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-05-24 07:58:10.345962+00,2025-04-25 00:00:00+00,15782.35,97574.43,"{""KO"": {""value"": 14597.73, ""shares"": 203}, ""AXP"": {""value"": 23568.09, ""shares"": 89}, ""BAC"": {""value"": 9763.74, ""shares"": 246}, ""CVX"": {""value"": 19422.2, ""shares"": 140}, ""AAPL"": {""value"": 14440.32, ""shares"": 69}}"
afc6fb72-9755-4381-baf5-3539eb4ddf9f,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-24 07:57:48.843738+00,2025-05-09 00:00:00+00,33536.81,94592.80,"{""KO"": {""value"": 4654.32, ""shares"": 66}, ""AXP"": {""value"": 9388.83, ""shares"": 33}, ""BAC"": {""value"": 18847.29, ""shares"": 451}, ""CVX"": {""value"": 18834.64, ""shares"": 136}, ""AAPL"": {""value"": 9330.91, ""shares"": 47}}"
50bfa7aa-2b74-4bdd-90ed-426f16d28401,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 07:56:16.532255+00,2025-05-14 00:00:00+00,14759.04,97828.92,"{""KO"": {""value"": 24413.48, ""shares"": 353}, ""AXP"": {""value"": 9903.3, ""shares"": 33}, ""BAC"": {""value"": 14764.2, ""shares"": 330}, ""CVX"": {""value"": 19550.46, ""shares"": 138}, ""AAPL"": {""value"": 14438.44, ""shares"": 68}}"
600c61be-eee1-4c94-995e-b57c3e8eae99,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-24 07:54:34.968399+00,2025-05-08 00:00:00+00,0.65,94230.57,"{""KO"": {""value"": 16440.27, ""shares"": 231}, ""AXP"": {""value"": 12197.38, ""shares"": 43}, ""BAC"": {""value"": 28080.0, ""shares"": 675}, ""CVX"": {""value"": 28230.24, ""shares"": 206}, ""AAPL"": {""value"": 9282.03, ""shares"": 47}}"
76e10b50-c8ab-4322-afcd-7b541502d737,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 07:54:19.260619+00,2025-05-13 00:00:00+00,34586.14,97720.72,"{""KO"": {""value"": 24067.04, ""shares"": 349}, ""AXP"": {""value"": 9975.9, ""shares"": 33}, ""BAC"": {""value"": 14612.4, ""shares"": 330}, ""CVX"": {""value"": 0.0, ""shares"": 0}, ""AAPL"": {""value"": 14479.24, ""shares"": 68}}"
0be60d15-dfdd-4032-bf76-9c1b7c2602f7,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 07:51:41.173475+00,2025-05-12 00:00:00+00,24325.18,97272.46,"{""KO"": {""value"": 24265.97, ""shares"": 349}, ""AXP"": {""value"": 9864.36, ""shares"": 33}, ""BAC"": {""value"": 19381.92, ""shares"": 447}, ""CVX"": {""value"": 14586.86, ""shares"": 103}, ""AAPL"": {""value"": 4848.17, ""shares"": 23}}"
26bec4a9-5318-4a5d-b5f1-ee0ab849da4b,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-05-24 07:51:34.49629+00,2025-04-24 00:00:00+00,4745.17,97855.98,"{""KO"": {""value"": 20305.6, ""shares"": 280}, ""AXP"": {""value"": 19247.04, ""shares"": 72}, ""BAC"": {""value"": 19710.84, ""shares"": 498}, ""CVX"": {""value"": 19469.8, ""shares"": 140}, ""AAPL"": {""value"": 14377.53, ""shares"": 69}}"
110af277-071e-431d-b6b0-3e1812ea1c6e,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-24 07:51:28.263407+00,2025-05-07 00:00:00+00,167.51,93319.53,"{""KO"": {""value"": 9701.6, ""shares"": 134}, ""AXP"": {""value"": 9115.92, ""shares"": 33}, ""BAC"": {""value"": 27914.26, ""shares"": 682}, ""CVX"": {""value"": 27972.74, ""shares"": 206}, ""AAPL"": {""value"": 18447.5, ""shares"": 94}}"
bd02501b-4c73-4518-9623-c7a11ec4a6bf,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 07:49:15.159136+00,2025-05-09 00:00:00+00,34056.55,96157.07,"{""KO"": {""value"": 23976.8, ""shares"": 340}, ""AXP"": {""value"": 9388.83, ""shares"": 33}, ""BAC"": {""value"": 9904.23, ""shares"": 237}, ""CVX"": {""value"": 14264.47, ""shares"": 103}, ""AAPL"": {""value"": 4566.19, ""shares"": 23}}"
19a1de69-9956-401c-8bbe-7d676d2442e6,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-24 07:48:18.376857+00,2025-05-06 00:00:00+00,21.97,93269.79,"{""KO"": {""value"": 9538.76, ""shares"": 133}, ""AXP"": {""value"": 37450.32, ""shares"": 136}, ""BAC"": {""value"": 18378.0, ""shares"": 450}, ""CVX"": {""value"": 9220.8, ""shares"": 68}, ""AAPL"": {""value"": 18659.94, ""shares"": 94}}"
